Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
arungupta,kubernetes-novice,"Hello there, I created a federated cluster using kops as explained at <https://github.com/arun-gupta/kubernetes-federated-cluster>. But  a simple ReplicaSet is not getting deployed, this is explained at <https://github.com/kubernetes/kubernetes/issues/51591>. Any idea?",https://github.com/kubernetes/kubernetes/issues/51591,True,False,False,False,False,False,False
cynthia.sacramento,kubernetes-novice,"I think it is related to this: <https://github.com/kubernetes/kubernetes/issues/42594> - now delete replicaset waits for resources to be deleted, but on the federation it cannot obtain the pods, could be because of this I guess...",https://github.com/kubernetes/kubernetes/issues/42594,True,False,False,False,False,False,False
cdrage,kubernetes-novice,Hey <@U3R8AEEQG> how is the progress on <https://github.com/kubernetes/kompose/pull/846> ?,https://github.com/kubernetes/kompose/pull/846,False,False,False,False,True,False,False
cdrage,kubernetes-novice,<@U0DE6E8JY> I was originally intending to use <https://github.com/kubernetes-incubator/kompose/pull/670> as the example for the 1.0.0 post for V3 conversion,https://github.com/kubernetes-incubator/kompose/pull/670,False,False,False,False,False,True,False
marun,kubernetes-novice,and <https://github.com/kubernetes/kubernetes/pull/47796>,https://github.com/kubernetes/kubernetes/pull/47796,False,False,True,False,False,False,False
erwanmas,kubernetes-novice,"<@U1A47TVPZ> , ma perception c’est que kubeadm , n’est la que pour amorcer la configuration , il n’intervient plus apres  . 
j’ai crée un bug report ( <https://github.com/kubernetes/kubernetes/issues/42946> )",https://github.com/kubernetes/kubernetes/issues/42946,True,False,False,False,False,False,False
rjmorse,kubernetes-novice,how do we go about getting <https://github.com/kubernetes/kubernetes/pull/56529#issuecomment-351210039> cherry picked into `release-1.9`? it's merged to master currently,https://github.com/kubernetes/kubernetes/pull/56529#issuecomment-351210039,False,True,False,False,False,False,False
ichekrygin,kubernetes-novice,i opened <https://github.com/kubernetes/kubernetes/issues/54448>,https://github.com/kubernetes/kubernetes/issues/54448,True,False,False,False,False,False,False
dineshgovindasamy,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/51064>,https://github.com/kubernetes/kubernetes/pull/51064,False,False,True,False,False,False,False
hari.sanker,kubernetes-novice,Getting an error while testing <https://github.com/kubernetes/dashboard/pull/2249> in local machine with following yaml.,https://github.com/kubernetes/dashboard/pull/2249,False,False,False,False,True,False,False
kowens,kubernetes-novice,<https://github.com/kubernetes/community/issues/458>,https://github.com/kubernetes/community/issues/458,False,False,False,False,True,False,False
ifilonenko,kubernetes-novice,why can we not install minikube on all the nodes? that is kind of important in relation to our integration-testing strategy <https://github.com/apache-spark-on-k8s/spark/issues/568>,https://github.com/apache-spark-on-k8s/spark/issues/568,False,False,False,False,False,True,False
smorris,kubernetes-novice,"HI there, I have a networking question.  I've set my cluster up with `kubeadm` and for some reason pods can't interact with the DNS server, which is causing all kinds of mischief.  I'm trying to figure out how to fix this issue and what I've found thus far hasn't been successful.  I'm wondering if anyone has experienced this and fixed it, or know's anything about fixing it?

The one thing I've found is this <https://github.com/kubernetes/kubernetes/issues/33881#issuecomment-251072229> but this doesn't fix anything.  My DNS is set in my `/etc/systemd/system/kubelet.service.d/10-kubeadm.conf` to the right address.  I've also gone through this guide, <https://kubernetes.io/docs/concepts/services-networking/dns-pod-service/>, and everything looks good

When I run nslookup it just fails.
```
/ # nslookup kubernetes.default 127.0.0.1
Server:    127.0.0.1
Address 1: 127.0.0.1 localhost

nslookup: can't resolve 'kubernetes.default': Try agai
```

I've also looked for errors in the dns pod, and each container looks like it is functioning.  I can also `telnet` to port 53 of the kubedns container, but if I point nslookup directly at it it fails to resolve.

Sorry for the wall of text.

*tl;dr* Set up cluster with `kubeadm` but DNS is borked and pods can't resolve each other.  I've tried troubleshotting it but no luck. I'm wondering if anyone has experienced this and fixed it, or know's anything about fixing it?",https://github.com/kubernetes/kubernetes/issues/33881#issuecomment-251072229,False,True,False,False,False,False,False
adam_p,kubernetes-novice,<https://github.com/kubernetes/kops/issues/3388>,https://github.com/kubernetes/kops/issues/3388,False,False,False,False,True,False,False
sszuecs,kubernetes-novice,<@U0A6A01FG> <https://github.com/kubernetes/kops/pull/3983> the addons PR :slightly_smiling_face:,https://github.com/kubernetes/kops/pull/3983,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,<https://github.com/cncf/devstats/issues/41> feedback appreciated,https://github.com/cncf/devstats/issues/41,False,False,False,False,False,True,False
bentheelder,kubernetes-novice,aha! it's always bad `vendor/` test code :confused: ideally `dep` would trim this stuff already <https://github.com/golang/dep/issues/944>,https://github.com/golang/dep/issues/944,False,False,False,False,False,True,False
rupsky,kubernetes-novice,I am looking to use Hashicorp Vault as backend for Kuberneters Secretes. Has anyone tried this ?   I found this old open ticket <https://github.com/kubernetes/kubernetes/issues/10439> . Not sure if any progress has been made there,https://github.com/kubernetes/kubernetes/issues/10439,True,False,False,False,False,False,False
rivimont,kubernetes-novice,Hi! I recently tried making my first update to the k8s docs here: <https://github.com/kubernetes/kubernetes.github.io/pull/1752>  I'm just trying to find out if there is anything else I need to do.,https://github.com/kubernetes/kubernetes.github.io/pull/1752,False,False,False,False,True,False,False
ashley,kubernetes-novice,I'm looking at what's required to implement a new feature for <https://github.com/kubernetes/ingress-nginx/issues/1461>. Would sig-network be the appropriate channel if I have any questions about the Nginx ingress controller?,https://github.com/kubernetes/ingress-nginx/issues/1461,False,False,False,False,True,False,False
obristow,kubernetes-novice,"Sorry, I'm out of ideas for workarounds if you can't change registry access contstraints or maybe go through a proxy (may not be doable with a reasonable amount of work). I don't think it would take too much work to to make kompose take an `ImagePullSecret` through a label <https://github.com/kubernetes/kompose/issues/897>",https://github.com/kubernetes/kompose/issues/897,False,False,False,False,True,False,False
kcorer,kubernetes-novice,"Hey <#C0SJ4AFB7|sig-windows> we've got PRs out for Flannel Support for Windows, developed in collaboration with <@U26771G31> from the Windows HNS team.... the PR adds support for host-gw and vxlan modes. Would love to get your feedback and possibly demo it at the next sig meeting. See here <https://github.com/coreos/flannel/pull/832>",https://github.com/coreos/flannel/pull/832,False,False,False,False,False,True,False
mbohlool,kubernetes-novice,<@U0BGPQ6DS> here you are: <https://github.com/kubernetes/kubernetes/issues/57769>,https://github.com/kubernetes/kubernetes/issues/57769,True,False,False,False,False,False,False
caesarxuchao,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/55127>,https://github.com/kubernetes/kubernetes/pull/55127,False,False,True,False,False,False,False
bentheelder,kubernetes-novice,done in <https://github.com/kubernetes/test-infra/pull/6052>,https://github.com/kubernetes/test-infra/pull/6052,False,False,False,False,True,False,False
sdlarsen,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/57382> is really nagging me. Happens for around half my nodes. Suggestions welcome,https://github.com/kubernetes/kubernetes/issues/57382,True,False,False,False,False,False,False
derekwaynecarr,kubernetes-novice,<@U2A66TRQQ> approved <https://github.com/kubernetes/kubernetes/pull/55338>,https://github.com/kubernetes/kubernetes/pull/55338,False,False,True,False,False,False,False
cmcc123,kubernetes-novice,We've worked this out for anyone else who ends up here with a search.  Details on what we needed to get it working for us are here:  <https://github.com/zalando-incubator/kube-ingress-aws-controller/issues/106>,https://github.com/zalando-incubator/kube-ingress-aws-controller/issues/106,False,False,False,False,False,True,False
dims,kubernetes-novice,<@U0AH4GABW> <@U15P41DRC> <https://github.com/kubernetes/kubernetes/issues/56522> seems to be a blocker for 1.9 but <https://github.com/kubernetes/kubernetes/pull/56529> for it needs milestone/approvals etc can you please take a look?,https://github.com/kubernetes/kubernetes/pull/56529,False,False,True,False,False,False,False
iaguis,kubernetes-novice,"I see, there was a bug where `rkt enter` wasn't setting the environment for fly (<https://github.com/rkt/rkt/pull/3712>), it was fixed in 1.28.0. In any case, the environment is probably set, it's just that enter doesn't do the right thing",https://github.com/rkt/rkt/pull/3712,False,False,False,False,False,True,False
dimitar,kubernetes-novice,"hi all, I've seen this issue <https://github.com/kubernetes/features/issues/63> which seems to clearly say that currently only docker images are supported in k8s . I just want to double check nevertheless because my team was really hoping to use ACI images. So, can it be done?",https://github.com/kubernetes/features/issues/63,False,False,False,False,True,False,False
derekwaynecarr,kubernetes-novice,<@U3Z60K88M> <@U09R2G9DL> -- any follow up questions re: <https://github.com/kubernetes/kubernetes/pull/50859> ?,https://github.com/kubernetes/kubernetes/pull/50859,False,False,True,False,False,False,False
jpbetz,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/57822>,https://github.com/kubernetes/kubernetes/issues/57822,True,False,False,False,False,False,False
shyamjvs,kubernetes-novice,"<@U0Q3RNQBC> Yes, we do have some limitations with services. There's an issue discussing it - <https://github.com/kubernetes/kubernetes/issues/48938>",https://github.com/kubernetes/kubernetes/issues/48938,True,False,False,False,False,False,False
chen-li,kubernetes-novice,"hello,  I'm a new contributor to k8s, so I searched the open issues list and created my first PR: <https://github.com/kubernetes/kubernetes/pull/52765>, anyone can help me review it ?",https://github.com/kubernetes/kubernetes/pull/52765,False,False,True,False,False,False,False
brunomcustodio,kubernetes-novice,"Bit of a dumb question, but looking at this comment ( <https://github.com/kubernetes-incubator/cri-o/issues/1141#issuecomment-343746482> ) I wonder if a CRI-O binary built on on Ubuntu (for example) will work on CentOS and CoreOS as well. Any feedback on this?",https://github.com/kubernetes-incubator/cri-o/issues/1141#issuecomment-343746482,False,False,False,False,False,True,False
tobstarr,kubernetes-novice,"ah, maybe due to <https://github.com/kubernetes/kubeadm/issues/643>?",https://github.com/kubernetes/kubeadm/issues/643,False,False,False,False,True,False,False
chaosaffe,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/341>,https://github.com/kubernetes/kubernetes/issues/341,True,False,False,False,False,False,False
kural,kubernetes-novice,<@U3PEFTSA1> You looking for Multiple Ips/network. <https://github.com/kubernetes/kubernetes/issues/27398#issuecomment-350969948>,https://github.com/kubernetes/kubernetes/issues/27398#issuecomment-350969948,False,True,False,False,False,False,False
