Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
renaud,minikube,"Also and this is a side point <@U5W01M1D1>, if we have time to push for a new feature how about we merge all the refactors PRs out there (that have gotten several reviews) such as:
- Endpoints <https://github.com/kubernetes/kubernetes/pull/52616>
- Pod devices <https://github.com/kubernetes/kubernetes/pull/56284>
- Stub Device Plugin <https://github.com/kubernetes/kubernetes/pull/52612>
- Checkpointing <https://github.com/kubernetes/kubernetes/pull/55382>
- Tests <https://github.com/kubernetes/kubernetes/pull/55692>
- More tests <https://github.com/kubernetes/kubernetes/pull/55921>",https://github.com/kubernetes/kubernetes/pull/52616,False,False,False,False,True,False,False
deads2k,minikube,"<@U4QM30H5F> Moving them, no, I don't think so.  Having them separated is only way we have to dogfood our own infrastructure for the ecosystem as a whole.  See <https://github.com/kubernetes/client-go/issues/247#issuecomment-347978867> for more detail on that",https://github.com/kubernetes/client-go/issues/247#issuecomment-347978867,False,False,False,False,True,False,False
anupn,minikube,"Hi All, I see this PR <https://github.com/kubernetes/kubernetes/pull/47181> to make k8s run with swap enabled, but when I am running ""kubeadm init"" I am seeing the same issue",https://github.com/kubernetes/kubernetes/pull/47181,False,False,False,False,True,False,False
procrypt,minikube,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/603,False,False,False,False,False,True,False
vikasc,minikube,Why `pull-kubernetes-bazel-test ` and `pull-kubernetes-verify` are failing consistently? <https://github.com/kubernetes/kubernetes/pull/55382>,https://github.com/kubernetes/kubernetes/pull/55382,False,False,False,False,True,False,False
oomichi,minikube,"happy holiday :slightly_smiling_face:
Can somebody close <https://github.com/kubernetes/kubernetes/issues/24763> ?
That can be closed because test-infra one(<https://github.com/kubernetes/test-infra/issues/5701>) is merged instead",https://github.com/kubernetes/kubernetes/issues/24763,False,False,False,False,True,False,False
suyogbarve,minikube,"<@U0FRN7L13>  <https://github.com/kubernetes/kubernetes/pull/45285> is ready (you approved it in morning, now all the test cases are passing)",https://github.com/kubernetes/kubernetes/pull/45285,False,False,False,False,True,False,False
spiffxp,minikube,"<@U4QFZFMCM> is there an issue open for the `needs-rebase` munger migration? I see you've got it listed as ""in progress"" here <https://github.com/kubernetes/test-infra/issues/3331>",https://github.com/kubernetes/test-infra/issues/3331,False,False,False,False,True,False,False
quinton_hoole,minikube,"<@U0B8WQ72P> <https://github.com/kubernetes/kubernetes/issues/44283#issuecomment-293655895> is probably the closest thing we have to a design.  but note the caveats by <@U1RMZJ4RM>.  He is probably the closest to that effort, and might be able to advise you.",https://github.com/kubernetes/kubernetes/issues/44283#issuecomment-293655895,False,False,False,False,True,False,False
jiayingz,minikube,"<@U4859Q3U5> for the race you mentioned, do you think it will still exist even after PR <https://github.com/kubernetes/kubernetes/pull/52149> gets in? If so, could you file an issue for it?",https://github.com/kubernetes/kubernetes/pull/52149,False,False,False,False,True,False,False
marun,minikube,"<@U0ACVNEFM>: once <https://github.com/kubernetes/kubernetes/pull/53816> merges, will need to have the staging repos updated from k/k so I can vendor the right versions in the PR that will seed kubernetes/federation",https://github.com/kubernetes/kubernetes/pull/53816,False,False,False,False,True,False,False
topol,minikube,Added a PR for DaemonSet <https://github.com/kubernetes/website/pull/6590>,https://github.com/kubernetes/website/pull/6590,False,False,False,False,True,False,False
chaosaffe,minikube,<https://github.com/kubernetes/kubernetes/pull/18261>,https://github.com/kubernetes/kubernetes/pull/18261,False,False,False,False,True,False,False
bowei,minikube,"There is a proposal for adding more customization to the pod-based name resolution, would be great for some Windows experts to comment on how this may interact with Pods running on Windows: <https://github.com/kubernetes/community/pull/1276>",https://github.com/kubernetes/community/pull/1276,False,False,False,False,True,False,False
divislight,minikube,I have a PR up for helm and the tests have run successfully but its not showing on the PR: <https://github.com/kubernetes/helm/pull/2050>,https://github.com/kubernetes/helm/pull/2050,False,False,False,False,True,False,False
steveperry-53,minikube,<@U6UB5V4TX> The kubectl ref docs are now under /docs/reference. <https://github.com/kubernetes/website/pull/6472>,https://github.com/kubernetes/website/pull/6472,False,False,False,False,True,False,False
paris,minikube,Thanks Tim! Fixed and nitted myself on some other things -&gt; <https://github.com/kubernetes/community/pull/1517>,https://github.com/kubernetes/community/pull/1517,False,False,False,False,True,False,False
surajnarwade,minikube,<@U10KRBVHN> can you please review <https://github.com/kubernetes/kompose/pull/837>,https://github.com/kubernetes/kompose/pull/837,False,False,False,False,True,False,False
sameo,minikube,<@U0AGURFHS> Hey. Do you have more details on the extended resources support item that you added to <https://github.com/kubernetes/kubernetes/issues/53497> ?,https://github.com/kubernetes/kubernetes/issues/53497,False,False,False,False,True,False,False
marun,minikube,<@U09R342HM>: Any update on <https://github.com/kubernetes/kubernetes/issues/47344> ?,https://github.com/kubernetes/kubernetes/issues/47344,False,False,False,False,True,False,False
lucab,minikube,I just know about <https://github.com/coreos/rkt/issues/3600>,https://github.com/coreos/rkt/issues/3600,False,False,False,False,False,True,False
surajd,minikube,more in terms of <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
cmluciano,minikube,fyi looks like <https://github.com/kubernetes/release/pull/446> is awaiting merge,https://github.com/kubernetes/release/pull/446,False,False,False,False,True,False,False
andor,minikube,<@U48M9RZGS> <https://github.com/kubernetes/kubernetes/issues/45010>,https://github.com/kubernetes/kubernetes/issues/45010,False,False,False,False,True,False,False
tamal,minikube,<https://github.com/coreos/prometheus-operator/issues/387>,https://github.com/coreos/prometheus-operator/issues/387,False,False,False,False,False,True,False
enisoc,minikube,<@U4BH9RYUB> I tagged some known issues: <https://github.com/kubernetes/kubernetes/issues/57159#issuecomment-351801560>,https://github.com/kubernetes/kubernetes/issues/57159#issuecomment-351801560,False,False,False,False,True,False,False
carlos.panato,minikube,I will take this: <https://github.com/kubernetes/test-infra/issues/1906> <@U1P7T516X> if is that ok,https://github.com/kubernetes/test-infra/issues/1906,False,False,False,False,True,False,False
renaud,minikube,"Can we focus on getting comments and have lgtm on the following 5 refactor PRs that are pending since october (most just need an lgtm):

Do you mind giving another:
- Endpoints <https://github.com/kubernetes/kubernetes/pull/52616>
- Pod devices <https://github.com/kubernetes/kubernetes/pull/56284>
- Stub Device Plugin <https://github.com/kubernetes/kubernetes/pull/52612>
- Checkpointing <https://github.com/kubernetes/kubernetes/pull/55382>
- Tests <https://github.com/kubernetes/kubernetes/pull/55692>
- More tests <https://github.com/kubernetes/kubernetes/pull/55921> (edited)",https://github.com/kubernetes/kubernetes/pull/56284,False,False,False,False,True,False,False
liyinan926,minikube,"<@U8JL2MEUX> Regarding using HDFS and other Hadoop compatible persistent storage (may need connector though, e.g., for GCS), there is no difference than doing it with Spark on Yarn.  As long as the HDFS cluster is accessible, things should just work as normal. Like <@U1JLT3FSR> mentioned above, by using some connectors, we have tested applications accessing GCS, BigQuery, and Cloud PubSub. If you want to access a secured HDFS cluster or a HDFS cluster that has configurations that need to be loaded on the client side, you will need what's implemented in <https://github.com/apache-spark-on-k8s/spark/pull/540>.",https://github.com/apache-spark-on-k8s/spark/pull/540,False,False,False,False,False,True,False
perotinus,minikube,<https://github.com/kubernetes/community/pull/1324>,https://github.com/kubernetes/community/pull/1324,False,False,False,False,True,False,False
cdrage,minikube,"I replied on here: <https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-305185041> but for the first question, should we error out if trying to do `kompose up` with just a build dir?",https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-305185041,False,False,False,False,False,True,False
tj.zimmerman,minikube,I've just added this comment as well: <https://github.com/Azure/acs-engine/issues/1621#issuecomment-344748520>,https://github.com/Azure/acs-engine/issues/1621#issuecomment-344748520,False,False,False,False,False,True,False
ifilonenko,minikube,why can we not install minikube on all the nodes? that is kind of important in relation to our integration-testing strategy <https://github.com/apache-spark-on-k8s/spark/issues/568>,https://github.com/apache-spark-on-k8s/spark/issues/568,False,False,False,False,False,True,False
k317h,minikube,"Hi all, I'm interested in dynamic provisioning for local storage. I've taken a cursory look at the static provisioner <https://github.com/kubernetes-incubator/external-storage/tree/master/local-volume/provisioner> and the issue <https://github.com/kubernetes/kubernetes/issues/43504> -- are there any other recommended issue's or group I can subscribe to learn about all the latest haps?",https://github.com/kubernetes/kubernetes/issues/43504,False,False,False,False,True,False,False
derekwaynecarr,minikube,<@U3Z60K88M> <@U1C6EK4HL> -- i added input here: <https://github.com/kubernetes/community/pull/933#issuecomment-344071014>  i think i prefer this approach as it requires no API change,https://github.com/kubernetes/community/pull/933#issuecomment-344071014,False,False,False,False,True,False,False
maciaszczykm,minikube,"<https://github.com/kubernetes/dashboard/issues/1703>

It seems it's on our roadmap.",https://github.com/kubernetes/dashboard/issues/1703,False,False,False,False,True,False,False
roffe,minikube,issue created: <https://github.com/kubernetes/kubernetes/issues/57321>,https://github.com/kubernetes/kubernetes/issues/57321,False,False,False,False,True,False,False
josephwang,minikube,"<@U0DSKQSRM> Thanks. I have read the contributing docs. According to it, I picked up a issue and start to my work. <https://github.com/kubernetes/kubectl/issues/99>",https://github.com/kubernetes/kubectl/issues/99,False,False,False,False,True,False,False
mcheah,minikube,"<@U5LM5PESX> <@U7GQR9135> wanted to circle back on <https://github.com/apache-spark-on-k8s/spark-integration/pull/3> here.

The question I have is, what is the underlying infrastructure this will run on and how will it be configured? We can run on the Pepperdata jenkins or the Riselab jenkins here. It depends on which is ready for the jobs to be deployed on and how the code is configured to run.",https://github.com/apache-spark-on-k8s/spark-integration/pull/3,False,False,False,False,False,True,False
researchiteng,minikube,"as per: <https://github.com/kubernetes/kubeadm/issues/546> , HA will be officially starting v1.10 (it won't make it for 1.9(",https://github.com/kubernetes/kubeadm/issues/546,False,False,False,False,True,False,False
luxas,minikube,<@U215HJK16> do you want to merge <https://github.com/kubernetes/website/pull/6663>?,https://github.com/kubernetes/website/pull/6663,False,False,False,False,True,False,False
bentheelder,minikube,eg <https://github.com/kubernetes/charts/pull/3047>,https://github.com/kubernetes/charts/pull/3047,False,False,False,False,True,False,False
